run_id,seed,network_type,network_kwargs,n_nodes,a0,ratio,beta_I,b,g_I,I0,X0_frac,init_method,strategy_choice_func,tau,policy,seeded_nodes,steps_run,converged,X_final,I_final,high_adoption,t_half,t_high,clusters_n_final,cluster_max_final,cluster_mean_final,scenario_id,baseline_cell_id,network_label,scenario_beta_I,scenario_X0,scenario_I0
357,912,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,7,True,1.0,0.4862691916846421,1,2.0,3.0,1,300,300.0,4,75,small_world,2.0,0.3,0.2499999999999999
358,913,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,11,True,1.0,0.46472836294571496,1,6.0,8.0,1,300,300.0,4,75,small_world,2.0,0.3,0.2499999999999999
359,914,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,8,True,1.0,0.4430599728068689,1,3.0,5.0,1,300,300.0,4,75,small_world,2.0,0.3,0.2499999999999999
360,915,erdos_renyi,"{""p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,1,True,0.0,0.2299999999999999,0,,,0,0,0.0,4,75,erdos_renyi,2.0,0.3,0.2499999999999999
361,916,erdos_renyi,"{""p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21258133333333323,0,,,0,0,0.0,4,75,erdos_renyi,2.0,0.3,0.2499999999999999
362,917,erdos_renyi,"{""p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,56,True,0.15,0.15097587385959296,0,,,1,45,45.0,4,75,erdos_renyi,2.0,0.3,0.2499999999999999
363,918,erdos_renyi,"{""p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.2167519999999999,0,,,0,0,0.0,4,75,erdos_renyi,2.0,0.3,0.2499999999999999
364,919,erdos_renyi,"{""p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,4,True,0.0,0.18473344853333326,0,,,0,0,0.0,4,75,erdos_renyi,2.0,0.3,0.2499999999999999
365,920,erdos_renyi,"{""p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,1,True,0.0,0.2299999999999999,0,,,0,0,0.0,4,75,erdos_renyi,2.0,0.3,0.2499999999999999
366,921,erdos_renyi,"{""p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,61,True,0.08333333333333333,0.08433763577754054,0,,,1,25,25.0,4,75,erdos_renyi,2.0,0.3,0.2499999999999999
367,922,erdos_renyi,"{""p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,61,True,0.08666666666666667,0.08767194280051574,0,,,1,26,26.0,4,75,erdos_renyi,2.0,0.3,0.2499999999999999
368,923,erdos_renyi,"{""p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.2145439999999999,0,,,0,0,0.0,4,75,erdos_renyi,2.0,0.3,0.2499999999999999
369,924,erdos_renyi,"{""p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.2130719999999999,0,,,0,0,0.0,4,75,erdos_renyi,2.0,0.3,0.2499999999999999
370,925,erdos_renyi,"{""p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,62,True,0.08333333333333333,0.08429426997774693,0,,,1,25,25.0,4,75,erdos_renyi,2.0,0.3,0.2499999999999999
371,926,erdos_renyi,"{""p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21258133333333323,0,,,0,0,0.0,4,75,erdos_renyi,2.0,0.3,0.2499999999999999
372,927,erdos_renyi,"{""p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21405333333333326,0,,,0,0,0.0,4,75,erdos_renyi,2.0,0.3,0.2499999999999999
373,928,erdos_renyi,"{""p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,63,True,0.07333333333333333,0.07429530336624812,0,,,1,22,22.0,4,75,erdos_renyi,2.0,0.3,0.2499999999999999
374,929,erdos_renyi,"{""p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.2138079999999999,0,,,0,0,0.0,4,75,erdos_renyi,2.0,0.3,0.2499999999999999
375,930,erdos_renyi,"{""p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.2123359999999999,0,,,0,0,0.0,4,75,erdos_renyi,2.0,0.3,0.2499999999999999
376,931,erdos_renyi,"{""p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.2130719999999999,0,,,0,0,0.0,4,75,erdos_renyi,2.0,0.3,0.2499999999999999
377,932,erdos_renyi,"{""p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,1,True,0.0,0.2299999999999999,0,,,0,0,0.0,4,75,erdos_renyi,2.0,0.3,0.2499999999999999
378,933,erdos_renyi,"{""p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21405333333333326,0,,,0,0,0.0,4,75,erdos_renyi,2.0,0.3,0.2499999999999999
379,934,erdos_renyi,"{""p"": 0.05}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,1,True,0.0,0.2299999999999999,0,,,0,0,0.0,4,75,erdos_renyi,2.0,0.3,0.2499999999999999
380,935,barabasi_albert,"{""m"": 2}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21184533333333325,0,,,0,0,0.0,4,75,barabasi_albert,2.0,0.3,0.2499999999999999
381,936,barabasi_albert,"{""m"": 2}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,4,True,1.0,0.37688375466666657,1,1.0,3.0,1,300,300.0,4,75,barabasi_albert,2.0,0.3,0.2499999999999999
382,937,barabasi_albert,"{""m"": 2}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,1,True,0.0,0.2299999999999999,0,,,0,0,0.0,4,75,barabasi_albert,2.0,0.3,0.2499999999999999
383,938,barabasi_albert,"{""m"": 2}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,4,True,1.0,0.40643170133333323,1,1.0,2.0,1,300,300.0,4,75,barabasi_albert,2.0,0.3,0.2499999999999999
384,939,barabasi_albert,"{""m"": 2}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,1,True,0.0,0.2299999999999999,0,,,0,0,0.0,4,75,barabasi_albert,2.0,0.3,0.2499999999999999
385,940,barabasi_albert,"{""m"": 2}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.2130719999999999,0,,,0,0,0.0,4,75,barabasi_albert,2.0,0.3,0.2499999999999999
386,941,barabasi_albert,"{""m"": 2}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,1,True,0.0,0.2299999999999999,0,,,0,0,0.0,4,75,barabasi_albert,2.0,0.3,0.2499999999999999
387,942,barabasi_albert,"{""m"": 2}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,1,True,0.0,0.2299999999999999,0,,,0,0,0.0,4,75,barabasi_albert,2.0,0.3,0.2499999999999999
388,943,barabasi_albert,"{""m"": 2}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21209066666666657,0,,,0,0,0.0,4,75,barabasi_albert,2.0,0.3,0.2499999999999999
389,944,barabasi_albert,"{""m"": 2}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,1.0,0.3649546666666666,1,0.0,0.0,1,300,300.0,4,75,barabasi_albert,2.0,0.3,0.2499999999999999
390,945,barabasi_albert,"{""m"": 2}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,1.0,0.3438559999999999,1,0.0,1.0,1,300,300.0,4,75,barabasi_albert,2.0,0.3,0.2499999999999999
391,946,barabasi_albert,"{""m"": 2}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,1,True,0.0,0.2299999999999999,0,,,0,0,0.0,4,75,barabasi_albert,2.0,0.3,0.2499999999999999
392,947,barabasi_albert,"{""m"": 2}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,3,True,0.0,0.1988132266666666,0,,,0,0,0.0,4,75,barabasi_albert,2.0,0.3,0.2499999999999999
393,948,barabasi_albert,"{""m"": 2}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,5,True,1.0,0.45740865501866657,1,1.0,1.0,1,300,300.0,4,75,barabasi_albert,2.0,0.3,0.2499999999999999
394,949,barabasi_albert,"{""m"": 2}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,1,True,0.0,0.2299999999999999,0,,,0,0,0.0,4,75,barabasi_albert,2.0,0.3,0.2499999999999999
395,950,barabasi_albert,"{""m"": 2}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21724266666666656,0,,,0,0,0.0,4,75,barabasi_albert,2.0,0.3,0.2499999999999999
396,951,barabasi_albert,"{""m"": 2}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21209066666666657,0,,,0,0,0.0,4,75,barabasi_albert,2.0,0.3,0.2499999999999999
397,952,barabasi_albert,"{""m"": 2}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,4,True,0.0,0.18349225813333325,0,,,0,0,0.0,4,75,barabasi_albert,2.0,0.3,0.2499999999999999
398,953,barabasi_albert,"{""m"": 2}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,1,True,0.0,0.2299999999999999,0,,,0,0,0.0,4,75,barabasi_albert,2.0,0.3,0.2499999999999999
399,954,barabasi_albert,"{""m"": 2}",300,1.5000000000000002,2.0,2.0,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21184533333333325,0,,,0,0,0.0,4,75,barabasi_albert,2.0,0.3,0.2499999999999999
