run_id,seed,network_type,network_kwargs,n_nodes,a0,ratio,beta_I,b,g_I,I0,X0_frac,init_method,strategy_choice_func,tau,policy,seeded_nodes,steps_run,converged,X_final,I_final,high_adoption,t_half,t_high,clusters_n_final,cluster_max_final,cluster_mean_final,X0,I0_grid,beta_I_grid,low_adoption
1428,1551,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.65,random,logit,0.2,none,195,1,True,1.0,0.126,1,0.0,0.0,1,300,300.0,0.65,0.05,2.0,0
1429,1552,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.65,random,logit,0.2,none,195,1,True,1.0,0.126,1,0.0,0.0,1,300,300.0,0.65,0.05,2.0,0
1430,1553,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.65,random,logit,0.2,none,195,2,True,1.0,0.19567466666666666,1,0.0,0.0,1,300,300.0,0.65,0.05,2.0,0
1431,1554,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.65,random,logit,0.2,none,195,2,True,1.0,0.19542933333333334,1,0.0,0.0,1,300,300.0,0.65,0.05,2.0,0
1432,1555,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.65,random,logit,0.2,none,195,2,True,1.0,0.19518400000000002,1,0.0,0.0,1,300,300.0,0.65,0.05,2.0,0
1433,1556,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.65,random,logit,0.2,none,195,2,True,1.0,0.19542933333333334,1,0.0,0.0,1,300,300.0,0.65,0.05,2.0,0
1434,1557,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.65,random,logit,0.2,none,195,2,True,1.0,0.19567466666666666,1,0.0,0.0,1,300,300.0,0.65,0.05,2.0,0
1435,1558,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.65,random,logit,0.2,none,195,2,True,1.0,0.19567466666666666,1,0.0,0.0,1,300,300.0,0.65,0.05,2.0,0
1436,1559,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.65,random,logit,0.2,none,195,2,True,1.0,0.19567466666666666,1,0.0,0.0,1,300,300.0,0.65,0.05,2.0,0
1437,1560,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.65,random,logit,0.2,none,195,1,True,1.0,0.126,1,0.0,0.0,1,300,300.0,0.65,0.05,2.0,0
1438,1561,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.65,random,logit,0.2,none,195,1,True,1.0,0.126,1,0.0,0.0,1,300,300.0,0.65,0.05,2.0,0
1439,1562,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.65,random,logit,0.2,none,195,1,True,1.0,0.126,1,0.0,0.0,1,300,300.0,0.65,0.05,2.0,0
1440,1563,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.65,random,logit,0.2,none,195,2,True,1.0,0.21683466666666668,1,0.0,0.0,1,300,300.0,0.65,0.07500000000000001,2.0,0
1441,1564,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.65,random,logit,0.2,none,195,2,True,1.0,0.21634399999999998,1,0.0,0.0,1,300,300.0,0.65,0.07500000000000001,2.0,0
1442,1565,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.65,random,logit,0.2,none,195,2,True,1.0,0.21658933333333336,1,0.0,0.0,1,300,300.0,0.65,0.07500000000000001,2.0,0
1443,1566,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.65,random,logit,0.2,none,195,2,True,1.0,0.21683466666666668,1,0.0,0.0,1,300,300.0,0.65,0.07500000000000001,2.0,0
1444,1567,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.65,random,logit,0.2,none,195,1,True,1.0,0.14900000000000002,1,0.0,0.0,1,300,300.0,0.65,0.07500000000000001,2.0,0
1445,1568,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.65,random,logit,0.2,none,195,2,True,1.0,0.21658933333333336,1,0.0,0.0,1,300,300.0,0.65,0.07500000000000001,2.0,0
1446,1569,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.65,random,logit,0.2,none,195,2,True,1.0,0.21683466666666668,1,0.0,0.0,1,300,300.0,0.65,0.07500000000000001,2.0,0
1447,1570,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.65,random,logit,0.2,none,195,2,True,1.0,0.21683466666666668,1,0.0,0.0,1,300,300.0,0.65,0.07500000000000001,2.0,0
1448,1571,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.65,random,logit,0.2,none,195,1,True,1.0,0.14900000000000002,1,0.0,0.0,1,300,300.0,0.65,0.07500000000000001,2.0,0
1449,1572,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.65,random,logit,0.2,none,195,1,True,1.0,0.14900000000000002,1,0.0,0.0,1,300,300.0,0.65,0.07500000000000001,2.0,0
1450,1573,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.65,random,logit,0.2,none,195,2,True,1.0,0.21658933333333336,1,0.0,0.0,1,300,300.0,0.65,0.07500000000000001,2.0,0
1451,1574,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.65,random,logit,0.2,none,195,2,True,1.0,0.21192800000000003,1,0.0,0.0,1,300,300.0,0.65,0.07500000000000001,2.0,0
1452,1575,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.65,random,logit,0.2,none,195,2,True,1.0,0.23750400000000002,1,0.0,0.0,1,300,300.0,0.65,0.1,2.0,0
1453,1576,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.65,random,logit,0.2,none,195,2,True,1.0,0.23750400000000002,1,0.0,0.0,1,300,300.0,0.65,0.1,2.0,0
1454,1577,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.65,random,logit,0.2,none,195,2,True,1.0,0.2379946666666667,1,0.0,0.0,1,300,300.0,0.65,0.1,2.0,0
1455,1578,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.65,random,logit,0.2,none,195,2,True,1.0,0.2377493333333333,1,0.0,0.0,1,300,300.0,0.65,0.1,2.0,0
1456,1579,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.65,random,logit,0.2,none,195,2,True,1.0,0.2377493333333333,1,0.0,0.0,1,300,300.0,0.65,0.1,2.0,0
1457,1580,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.65,random,logit,0.2,none,195,2,True,1.0,0.2379946666666667,1,0.0,0.0,1,300,300.0,0.65,0.1,2.0,0
1458,1581,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.65,random,logit,0.2,none,195,2,True,1.0,0.23750400000000002,1,0.0,0.0,1,300,300.0,0.65,0.1,2.0,0
1459,1582,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.65,random,logit,0.2,none,195,2,True,1.0,0.2377493333333333,1,0.0,0.0,1,300,300.0,0.65,0.1,2.0,0
1460,1583,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.65,random,logit,0.2,none,195,1,True,1.0,0.17200000000000001,1,0.0,0.0,1,300,300.0,0.65,0.1,2.0,0
1461,1584,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.65,random,logit,0.2,none,195,2,True,1.0,0.2377493333333333,1,0.0,0.0,1,300,300.0,0.65,0.1,2.0,0
1462,1585,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.65,random,logit,0.2,none,195,2,True,1.0,0.23750400000000002,1,0.0,0.0,1,300,300.0,0.65,0.1,2.0,0
1463,1586,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.65,random,logit,0.2,none,195,2,True,1.0,0.23750400000000002,1,0.0,0.0,1,300,300.0,0.65,0.1,2.0,0
1464,1587,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.65,random,logit,0.2,none,195,2,True,1.0,0.25915466666666664,1,0.0,0.0,1,300,300.0,0.65,0.125,2.0,0
1465,1588,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.65,random,logit,0.2,none,195,1,True,1.0,0.195,1,0.0,0.0,1,300,300.0,0.65,0.125,2.0,0
1466,1589,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.65,random,logit,0.2,none,195,2,True,1.0,0.2589093333333333,1,0.0,0.0,1,300,300.0,0.65,0.125,2.0,0
1467,1590,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.65,random,logit,0.2,none,195,2,True,1.0,0.2589093333333333,1,0.0,0.0,1,300,300.0,0.65,0.125,2.0,0
1468,1591,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.65,random,logit,0.2,none,195,1,True,1.0,0.195,1,0.0,0.0,1,300,300.0,0.65,0.125,2.0,0
1469,1592,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.65,random,logit,0.2,none,195,1,True,1.0,0.195,1,0.0,0.0,1,300,300.0,0.65,0.125,2.0,0
1470,1593,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.65,random,logit,0.2,none,195,2,True,1.0,0.258664,1,0.0,0.0,1,300,300.0,0.65,0.125,2.0,0
1471,1594,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.65,random,logit,0.2,none,195,1,True,1.0,0.195,1,0.0,0.0,1,300,300.0,0.65,0.125,2.0,0
1472,1595,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.65,random,logit,0.2,none,195,2,True,1.0,0.25915466666666664,1,0.0,0.0,1,300,300.0,0.65,0.125,2.0,0
1473,1596,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.65,random,logit,0.2,none,195,2,True,1.0,0.2589093333333333,1,0.0,0.0,1,300,300.0,0.65,0.125,2.0,0
1474,1597,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.65,random,logit,0.2,none,195,1,True,1.0,0.195,1,0.0,0.0,1,300,300.0,0.65,0.125,2.0,0
1475,1598,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.65,random,logit,0.2,none,195,1,True,1.0,0.195,1,0.0,0.0,1,300,300.0,0.65,0.125,2.0,0
1476,1599,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.65,random,logit,0.2,none,195,1,True,1.0,0.21800000000000003,1,0.0,0.0,1,300,300.0,0.65,0.15000000000000002,2.0,0
1477,1600,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.65,random,logit,0.2,none,195,1,True,1.0,0.21800000000000003,1,0.0,0.0,1,300,300.0,0.65,0.15000000000000002,2.0,0
1478,1601,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.65,random,logit,0.2,none,195,1,True,1.0,0.21800000000000003,1,0.0,0.0,1,300,300.0,0.65,0.15000000000000002,2.0,0
1479,1602,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.65,random,logit,0.2,none,195,2,True,1.0,0.2788426666666667,1,0.0,0.0,1,300,300.0,0.65,0.15000000000000002,2.0,0
1480,1603,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.65,random,logit,0.2,none,195,2,True,1.0,0.2803146666666667,1,0.0,0.0,1,300,300.0,0.65,0.15000000000000002,2.0,0
1481,1604,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.65,random,logit,0.2,none,195,2,True,1.0,0.2803146666666667,1,0.0,0.0,1,300,300.0,0.65,0.15000000000000002,2.0,0
1482,1605,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.65,random,logit,0.2,none,195,2,True,1.0,0.2803146666666667,1,0.0,0.0,1,300,300.0,0.65,0.15000000000000002,2.0,0
1483,1606,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.65,random,logit,0.2,none,195,2,True,1.0,0.2800693333333334,1,0.0,0.0,1,300,300.0,0.65,0.15000000000000002,2.0,0
1484,1607,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.65,random,logit,0.2,none,195,2,True,1.0,0.2803146666666667,1,0.0,0.0,1,300,300.0,0.65,0.15000000000000002,2.0,0
1485,1608,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.65,random,logit,0.2,none,195,2,True,1.0,0.2803146666666667,1,0.0,0.0,1,300,300.0,0.65,0.15000000000000002,2.0,0
1486,1609,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.65,random,logit,0.2,none,195,1,True,1.0,0.21800000000000003,1,0.0,0.0,1,300,300.0,0.65,0.15000000000000002,2.0,0
1487,1610,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.65,random,logit,0.2,none,195,1,True,1.0,0.21800000000000003,1,0.0,0.0,1,300,300.0,0.65,0.15000000000000002,2.0,0
1488,1611,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.65,random,logit,0.2,none,195,1,True,1.0,0.24100000000000002,1,0.0,0.0,1,300,300.0,0.65,0.17500000000000002,2.0,0
1489,1612,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.65,random,logit,0.2,none,195,1,True,1.0,0.24100000000000002,1,0.0,0.0,1,300,300.0,0.65,0.17500000000000002,2.0,0
1490,1613,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.65,random,logit,0.2,none,195,2,True,1.0,0.300248,1,0.0,0.0,1,300,300.0,0.65,0.17500000000000002,2.0,0
1491,1614,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.65,random,logit,0.2,none,195,2,True,1.0,0.30147466666666667,1,0.0,0.0,1,300,300.0,0.65,0.17500000000000002,2.0,0
1492,1615,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.65,random,logit,0.2,none,195,1,True,1.0,0.24100000000000002,1,0.0,0.0,1,300,300.0,0.65,0.17500000000000002,2.0,0
1493,1616,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.65,random,logit,0.2,none,195,2,True,1.0,0.30147466666666667,1,0.0,0.0,1,300,300.0,0.65,0.17500000000000002,2.0,0
1494,1617,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.65,random,logit,0.2,none,195,2,True,1.0,0.30147466666666667,1,0.0,0.0,1,300,300.0,0.65,0.17500000000000002,2.0,0
1495,1618,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.65,random,logit,0.2,none,195,2,True,1.0,0.30147466666666667,1,0.0,0.0,1,300,300.0,0.65,0.17500000000000002,2.0,0
1496,1619,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.65,random,logit,0.2,none,195,1,True,1.0,0.24100000000000002,1,0.0,0.0,1,300,300.0,0.65,0.17500000000000002,2.0,0
1497,1620,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.65,random,logit,0.2,none,195,2,True,1.0,0.300248,1,0.0,0.0,1,300,300.0,0.65,0.17500000000000002,2.0,0
1498,1621,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.65,random,logit,0.2,none,195,1,True,1.0,0.24100000000000002,1,0.0,0.0,1,300,300.0,0.65,0.17500000000000002,2.0,0
1499,1622,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.65,random,logit,0.2,none,195,2,True,1.0,0.30122933333333335,1,0.0,0.0,1,300,300.0,0.65,0.17500000000000002,2.0,0
1500,1623,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.65,random,logit,0.2,none,195,2,True,1.0,0.32238933333333336,1,0.0,0.0,1,300,300.0,0.65,0.2,2.0,0
1501,1624,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.65,random,logit,0.2,none,195,2,True,1.0,0.32238933333333336,1,0.0,0.0,1,300,300.0,0.65,0.2,2.0,0
1502,1625,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.65,random,logit,0.2,none,195,1,True,1.0,0.264,1,0.0,0.0,1,300,300.0,0.65,0.2,2.0,0
1503,1626,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.65,random,logit,0.2,none,195,2,True,1.0,0.3201813333333333,1,0.0,0.0,1,300,300.0,0.65,0.2,2.0,0
1504,1627,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.65,random,logit,0.2,none,195,1,True,1.0,0.264,1,0.0,0.0,1,300,300.0,0.65,0.2,2.0,0
1505,1628,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.65,random,logit,0.2,none,195,2,True,1.0,0.322144,1,0.0,0.0,1,300,300.0,0.65,0.2,2.0,0
1506,1629,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.65,random,logit,0.2,none,195,2,True,1.0,0.32263466666666674,1,0.0,0.0,1,300,300.0,0.65,0.2,2.0,0
1507,1630,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.65,random,logit,0.2,none,195,1,True,1.0,0.264,1,0.0,0.0,1,300,300.0,0.65,0.2,2.0,0
1508,1631,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.65,random,logit,0.2,none,195,2,True,1.0,0.32263466666666674,1,0.0,0.0,1,300,300.0,0.65,0.2,2.0,0
1509,1632,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.65,random,logit,0.2,none,195,2,True,1.0,0.32263466666666674,1,0.0,0.0,1,300,300.0,0.65,0.2,2.0,0
1510,1633,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.65,random,logit,0.2,none,195,2,True,1.0,0.32238933333333336,1,0.0,0.0,1,300,300.0,0.65,0.2,2.0,0
1511,1634,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.65,random,logit,0.2,none,195,1,True,1.0,0.264,1,0.0,0.0,1,300,300.0,0.65,0.2,2.0,0
1512,1635,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.7000000000000001,random,logit,0.2,none,210,1,True,1.0,0.08,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.0,2.0,0
1513,1636,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.7000000000000001,random,logit,0.2,none,210,1,True,1.0,0.08,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.0,2.0,0
1514,1637,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.7000000000000001,random,logit,0.2,none,210,1,True,1.0,0.08,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.0,2.0,0
1515,1638,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.7000000000000001,random,logit,0.2,none,210,1,True,1.0,0.08,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.0,2.0,0
1516,1639,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.7000000000000001,random,logit,0.2,none,210,1,True,1.0,0.08,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.0,2.0,0
1517,1640,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.7000000000000001,random,logit,0.2,none,210,1,True,1.0,0.08,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.0,2.0,0
1518,1641,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.7000000000000001,random,logit,0.2,none,210,2,True,1.0,0.15335466666666667,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.0,2.0,0
1519,1642,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.7000000000000001,random,logit,0.2,none,210,2,True,1.0,0.15261866666666668,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.0,2.0,0
1520,1643,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.7000000000000001,random,logit,0.2,none,210,1,True,1.0,0.08,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.0,2.0,0
1521,1644,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.7000000000000001,random,logit,0.2,none,210,1,True,1.0,0.08,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.0,2.0,0
1522,1645,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.7000000000000001,random,logit,0.2,none,210,1,True,1.0,0.08,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.0,2.0,0
1523,1646,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.7000000000000001,random,logit,0.2,none,210,1,True,1.0,0.08,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.0,2.0,0
1524,1647,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.7000000000000001,random,logit,0.2,none,210,1,True,1.0,0.10300000000000001,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.025,2.0,0
1525,1648,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.7000000000000001,random,logit,0.2,none,210,1,True,1.0,0.10300000000000001,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.025,2.0,0
1526,1649,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.7000000000000001,random,logit,0.2,none,210,1,True,1.0,0.10300000000000001,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.025,2.0,0
1527,1650,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.7000000000000001,random,logit,0.2,none,210,1,True,1.0,0.10300000000000001,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.025,2.0,0
1528,1651,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.7000000000000001,random,logit,0.2,none,210,1,True,1.0,0.10300000000000001,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.025,2.0,0
1529,1652,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.7000000000000001,random,logit,0.2,none,210,1,True,1.0,0.10300000000000001,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.025,2.0,0
1530,1653,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.7000000000000001,random,logit,0.2,none,210,2,True,1.0,0.17426933333333333,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.025,2.0,0
1531,1654,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.7000000000000001,random,logit,0.2,none,210,1,True,1.0,0.10300000000000001,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.025,2.0,0
1532,1655,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.7000000000000001,random,logit,0.2,none,210,1,True,1.0,0.10300000000000001,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.025,2.0,0
1533,1656,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.7000000000000001,random,logit,0.2,none,210,2,True,1.0,0.17451466666666668,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.025,2.0,0
1534,1657,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.7000000000000001,random,logit,0.2,none,210,1,True,1.0,0.10300000000000001,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.025,2.0,0
1535,1658,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.7000000000000001,random,logit,0.2,none,210,2,True,1.0,0.174024,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.025,2.0,0
1536,1659,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.7000000000000001,random,logit,0.2,none,210,1,True,1.0,0.126,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.05,2.0,0
1537,1660,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.7000000000000001,random,logit,0.2,none,210,2,True,1.0,0.19567466666666666,1,0.0,0.0,1,300,300.0,0.7000000000000001,0.05,2.0,0
